name,category,cat_code,addr,road_addr,x,y,do,si,gu
보헤미안펜션,숙박,AD5,충남 보령시 신흑동 2302-3,충남 보령시 고잠2길 20-8,36.312056284110675,126.51606467729879,충남,보령시,신흑동
대천예쁜펜션,숙박,AD5,충남 보령시 신흑동 2303-7,충남 보령시 고잠2길 12-17,36.3117913527983,126.516736630529,충남,보령시,신흑동
봄여름가을겨울펜션,숙박,AD5,충남 보령시 신흑동 2253-3,충남 보령시 해수욕장9길 2-41,36.3174091128828,126.51271985965762,충남,보령시,신흑동
레이지데이,카페,CE7,충남 보령시 명천동 1309,충남 보령시 명천로6길 2,36.3341361050486,126.607806752458,충남,보령시,명천동
소담펜션,숙박,AD5,충남 보령시 신흑동 2305-9,충남 보령시 고잠2길 4-13,36.3110710591102,126.51689696180051,충남,보령시,신흑동
갤럭시모텔,숙박,AD5,충남 보령시 신흑동 1948,충남 보령시 머드로 7,36.3068235139071,126.51749323021,충남,보령시,신흑동
히든빌리지,숙박,AD5,충남 보령시 웅천읍 관당리 735,충남 보령시 웅천읍 간드리3길 42-17,36.24657612011811,126.54068015458552,충남,보령시,웅천읍
문효원,숙박,AD5,충남 보령시 주포면 마강리 3,충남 보령시 주포면 안강술길 94-1,36.4238088744451,126.598860441002,충남,보령시,주포면
브로콜리펜션,숙박,AD5,충남 보령시 웅천읍 관당리 996,충남 보령시 웅천읍 삼정골길 64,36.2496164742066,126.545094960237,충남,보령시,웅천읍
피에몬테,카페,CE7,충남 보령시 궁촌동 33-10,충남 보령시 현충탑1길 13,36.3419630376272,126.596235151364,충남,보령시,궁촌동
즐거운집,숙박,AD5,충남 보령시 웅천읍 관당리 318-2,충남 보령시 웅천읍 간드리2길 63-7,36.2405175678364,126.544960792165,충남,보령시,웅천읍
바이더폰드,카페,CE7,충남 부여군 부여읍 동남리 216-35,충남 부여군 부여읍 서동로37번길 25-20,36.2751528011099,126.907534214898,충남,부여군,부여읍
카페프라미스,카페,CE7,충남 보령시 명천동 621-4,충남 보령시 명해로 5-5,36.331225079040756,126.60012413418177,충남,보령시,명천동
카페솜,카페,CE7,충남 보령시 죽정동 428-18,충남 보령시 대천로 146,36.357902464685,126.607156104499,충남,보령시,죽정동
토정마루온나래,카페,CE7,충남 보령시 대천동 402,충남 보령시 보령북로 143,36.3546028582935,126.590657344277,충남,보령시,대천동
돌꽃펜션,숙박,AD5,충남 서산시 해미면 대곡리 786-2,충남 서산시 해미면 한티2길 36-4,36.6748419863417,126.585306929927,충남,서산시,해미면
홍담,카페,CE7,충남 홍성군 구항면 오봉리 285-2,충남 홍성군 구항면 구성북로202번길 7,36.6034899084279,126.607488089725,충남,홍성군,구항면
도기더스테이,숙박,AD5,충남 홍성군 홍동면 구정리 194-12,충남 홍성군 홍동면 홍동길16번길 23,36.5627908053075,126.699218589628,충남,홍성군,홍동면
고즈knock,숙박,AD5,충남 예산군 덕산면 둔리 398-2,충남 예산군 덕산면 둔지미1길 27-4,36.6769376581571,126.640059536591,충남,예산군,덕산면
티니포렛,카페,CE7,충남 예산군 덕산면 시량리 167-1,충남 예산군 덕산면 시량부흥길 12,36.6847258021009,126.651782252583,충남,예산군,덕산면
디어터틀,카페,CE7,충남 홍성군 구항면 지정리 50-4,충남 홍성군 구항면 거북로 12,36.5473329451162,126.638962630565,충남,홍성군,구항면
백야,카페,CE7,충남 홍성군 홍북읍 신경리 571,충남 홍성군 홍북읍 청사로150번길 19-11,36.6582510949407,126.680546327194,충남,홍성군,홍북읍
카페노커,카페,CE7,충남 아산시 기산동 157,충남 아산시 순천향로 413-13,36.75800635371516,126.97144231770228,충남,아산시,기산동
피플앤독느티캠핑장,숙박,AD5,충남 예산군 신양면 귀곡리 844,충남 예산군 신양면 불원귀곡길 108,36.62874070589863,126.8694615072104,충남,예산군,신양면
타타스베이글 신정호점,카페,CE7,충남 아산시 신인동 201-2,충남 아산시 순천향로 513,36.7526419378649,126.980030051216,충남,아산시,신인동
간양길카페,카페,CE7,충남 예산군 예산읍 간양리 71-1,충남 예산군 예산읍 간양길 197-26,36.7251855942521,126.874073960118,충남,예산군,예산읍
커피홀베이커리 신정호점,카페,CE7,충남 아산시 기산동 159-1,충남 아산시 순천향로 413-14,36.75774147744887,126.97166303722136,충남,아산시,기산동
사유지,카페,CE7,충남 예산군 예산읍 산성리 130-1,충남 예산군 예산읍 벚꽃로 83,36.68794494594983,126.83577799040235,충남,예산군,예산읍
카페로우,카페,CE7,충남 당진시 수청동 2-1,충남 당진시 남부로 453-32,36.8782605617317,126.66415909106301,충남,당진시,수청동
도그팰리스,숙박,AD5,충남 당진시 고대면 당진포리 산 61-61,,36.9751282691186,126.54221384994318,충남,당진시,고대면
바라겔,카페,CE7,충남 서산시 음암면 도당리 1313,충남 서산시 음암면 도당꽃밭재길 59-57,36.7982871928331,126.518242434227,충남,서산시,음암면
땡큐카페,카페,CE7,충남 당진시 순성면 성북리 599,충남 당진시 순성면 버들길 30-45,36.862382653884296,126.67497632579115,충남,당진시,순성면
미광다방,카페,CE7,충남 당진시 채운동 116-4,충남 당진시 백암로 18,36.88413458039023,126.61813072014233,충남,당진시,채운동
타타스베이글 당진점,카페,CE7,충남 당진시 순성면 갈산리 427,충남 당진시 순성면 갈뫼길 12,36.8753468291934,126.67303260354,충남,당진시,순성면
리버라인스튜디오,카페,CE7,충남 서산시 운산면 용장리 181-32,충남 서산시 운산면 용장3길 16-2,36.7989307862985,126.58575942397,충남,서산시,운산면
소풍,카페,CE7,충남 서산시 운산면 용장리 471-4,충남 서산시 운산면 장벌7로 48,36.808673960958,126.584330798214,충남,서산시,운산면
개스트하우스,카페,CE7,충남 당진시 읍내동 1548,충남 당진시 우두로 9,36.9010549036882,126.631994994538,충남,당진시,읍내동
카페 나도미,카페,CE7,충남 당진시 면천면 성상리 879-2,충남 당진시 면천면 한천로 835,36.81270841364685,126.66650101967,충남,당진시,면천면
댕버랜드,카페,CE7,충남 당진시 송산면 매곡리 180-2,충남 당진시 송산면 송산로 298,36.9295736539498,126.670403685937,충남,당진시,송산면
쿠치아,카페,CE7,충남 서산시 음암면 부장리 547,충남 서산시 음암면 송바위골길 71,36.7829288118075,126.514708942029,충남,서산시,음암면
웨스턴스토리,카페,CE7,충남 당진시 읍내동 299-4,충남 당진시 계성3길 42,36.8993551520352,126.633650200508,충남,당진시,읍내동
멍멍멍애견카페,카페,CE7,충남 당진시 송악읍 기지시리 508,충남 당진시 송악읍 틀모시로 760,36.9014076050955,126.693385539045,충남,당진시,송악읍
그린블랑&멍블랑,카페,CE7,충남 당진시 면천면 성상리 853,충남 당진시 면천면 한천로 838,36.81310563575212,126.66740706831789,충남,당진시,면천면
평택애견동반카페 리버런&둘리펫츠,카페,CE7,경기 평택시 현덕면 덕목리 228-36,경기 평택시 현덕면 덕목5길 106-33,36.9560084394378,126.970528702429,경기,평택시,현덕면
텐독스,카페,CE7,경기 평택시 팽성읍 노양리 99-1,경기 평택시 팽성읍 계양로 752,36.94016371101,127.001490771823,경기,평택시,팽성읍
시모네,카페,CE7,경기 평택시 현덕면 도대리 76-4,경기 평택시 현덕면 장수길 31,36.9474860502992,126.911097497494,경기,평택시,현덕면
카페 레드브리끄,카페,CE7,경기 평택시 현덕면 권관리 778-2,경기 평택시 현덕면 서동대로 165,36.9243957163274,126.905449774948,경기,평택시,현덕면
더트커피,카페,CE7,충남 당진시 송악읍 복운리 1-194,충남 당진시 송악읍 구래1길 30-24,36.938521864304455,126.79151095740987,충남,당진시,송악읍
오브,카페,CE7,충남 아산시 방축동 753,충남 아산시 신정호길 33-56,36.77529167029249,126.980789247365,충남,아산시,방축동
카페사계,카페,CE7,충남 아산시 선장면 신성리 368-3,충남 아산시 선장면 삼봉로 13-2,36.7713270080131,126.874512668338,충남,아산시,선장면
카페지새울,카페,CE7,충남 아산시 도고면 와산리 320-2,충남 아산시 도고면 온천대로595번길 90,36.7679643427494,126.915749552879,충남,아산시,도고면
카페논,카페,CE7,충남 아산시 득산동 184,충남 아산시 득산로 118,36.78429118867478,126.9684637953531,충남,아산시,득산동
블랙쿠바프리덤,카페,CE7,충남 아산시 방축동 432-2,충남 아산시 신정로 658,36.7760490823081,126.9839927489,충남,아산시,방축동
카페라비아,카페,CE7,충남 당진시 합덕읍 합덕리 325-7,충남 당진시 합덕읍 덕평로 377,36.79426326840396,126.7836998478475,충남,당진시,합덕읍
카페모들,카페,CE7,충남 아산시 방축동 454-2,충남 아산시 신정로 584,36.770445438883115,126.98063700414862,충남,아산시,방축동
마켓진양호 평택점,카페,CE7,경기 평택시 팽성읍 신대리 205,경기 평택시 팽성읍 계양로 477-17,36.94354551151559,126.9989907657392,경기,평택시,팽성읍
시숲,카페,CE7,경기 평택시 현덕면 신왕리 287-1,경기 평택시 현덕면 현덕로 680,36.9369168258825,126.963308139786,경기,평택시,현덕면
스너그,카페,CE7,경기 평택시 안중읍 안중리 476-8,경기 평택시 안중읍 송담7길 6-2,36.9829379750722,126.930696487574,경기,평택시,안중읍
라루체365 펜션,숙박,AD5,충남 당진시 신평면 부수리 205-48,충남 당진시 신평면 맷돌포길 49,36.91023341834566,126.81288484488962,충남,당진시,신평면
카페멍날,카페,CE7,경기 평택시 안중읍 현화리 835-11,경기 평택시 안중읍 안현로서8길 31-4,36.9792048508053,126.922090988862,경기,평택시,안중읍
리틀미코노스,숙박,AD5,인천 옹진군 영흥면 선재리 213-17,인천 옹진군 영흥면 선재로 76-10,37.2353787565896,126.531734361471,인천,옹진군,영흥면
연리지펜션,숙박,AD5,경기 화성시 서신면 제부리 42-15,경기 화성시 서신면 해안길 150,37.16398739265367,126.62269672441428,경기,화성시,서신면
라라랜드,숙박,AD5,경기 안산시 단원구 대부북동 906,경기 안산시 단원구 뻐꾹산길 41-38,37.25557304791574,126.57679863472524,경기,안산시,단원구
제부포레스트,숙박,AD5,경기 화성시 서신면 제부리 8-3,경기 화성시 서신면 해안길442번길 25,37.173903660955716,126.62531494187193,경기,화성시,서신면
바코드펜션,숙박,AD5,경기 안산시 단원구 대부남동 3-636,경기 안산시 단원구 부흥로 269,37.22092162763069,126.6035792484422,경기,안산시,단원구
나래펜션,숙박,AD5,경기 안산시 단원구 대부남동 182-16,경기 안산시 단원구 중부흥2길 40,37.2290678995379,126.592153370753,경기,안산시,단원구
스테이제부펜션,숙박,AD5,경기 화성시 서신면 제부리 23-8,경기 화성시 서신면 제부말길 82-3,37.16931964411521,126.62548282180384,경기,화성시,서신면
선재리커피집,카페,CE7,인천 옹진군 영흥면 선재리 108-23,인천 옹진군 영흥면 선재로34번길 79,37.23396157959881,126.53796812373174,인천,옹진군,영흥면
러블리펫108애견펜션,숙박,AD5,인천 옹진군 영흥면 선재리 216,인천 옹진군 영흥면 선재로 76-27,37.2364783536714,126.53090714955,인천,옹진군,영흥면
측도펜션,숙박,AD5,인천 옹진군 영흥면 선재리 659,인천 옹진군 영흥면 선재로95번길 273,37.23327154779079,126.51767028981055,인천,옹진군,영흥면
제부비치콘도,숙박,AD5,경기 화성시 서신면 제부리 190-154,경기 화성시 서신면 해안길 266-5,37.16493067582897,126.61843846884243,경기,화성시,서신면
더멍102펜션,숙박,AD5,경기 화성시 서신면 제부리 40-8,경기 화성시 서신면 해안길 102-4,37.167117601421765,126.62609379850055,경기,화성시,서신면
종이학펜션,숙박,AD5,인천 옹진군 영흥면 선재리 487-21,인천 옹진군 영흥면 선재로186번길 78,37.24846354145693,126.52582734153468,인천,옹진군,영흥면
까치섬펜션,숙박,AD5,경기 안산시 단원구 대부동동 657-81,경기 안산시 단원구 까치섬길 112,37.234618762687944,126.59649363714007,경기,안산시,단원구
아띠펜션,숙박,AD5,경기 화성시 서신면 제부리 190-102,경기 화성시 서신면 해안길 246-4,37.16284793035831,126.618589669084,경기,화성시,서신면
늘포레,카페,CE7,경기 안산시 단원구 대부동동 575-6,경기 안산시 단원구 작은상재미길 8,37.23889913997836,126.60463689315985,경기,안산시,단원구
리몽애견펜션,숙박,AD5,경기 안산시 단원구 대부동동 267-1,경기 안산시 단원구 흰돌배기길 29-1,37.2445529232385,126.616342318965,경기,안산시,단원구
카페쁘레뚜 전곡항점,카페,CE7,경기 화성시 서신면 전곡리 906,경기 화성시 서신면 전곡항로14번길 2-21,37.1851750540027,126.651650146053,경기,화성시,서신면
바다주,카페,CE7,충남 당진시 석문면 장고항리 851-106,충남 당진시 석문면 용무치길 9-16,37.0341826351587,126.550409437133,충남,당진시,석문면
피아노바다펜션,숙박,AD5,경기 안산시 단원구 대부남동 31-14,경기 안산시 단원구 느릿부리안길 119,37.2148194784803,126.593920010047,경기,안산시,단원구
제부도제빵소,카페,CE7,경기 화성시 서신면 송교리 402-6,경기 화성시 서신면 제부로 272,37.1702157498429,126.658439665692,경기,화성시,서신면
타임인,숙박,AD5,경기 안산시 단원구 대부남동 3-529,경기 안산시 단원구 부흥로 309,37.21864013953911,126.60680897182023,경기,안산시,단원구
프리티케롯,카페,CE7,경기 화성시 서신면 궁평리 300-15,경기 화성시 서신면 궁평항로 1307-17,37.1349786229791,126.69598735108775,경기,화성시,서신면
네이베이풀빌라,숙박,AD5,경기 안산시 단원구 대부동동 126-32,경기 안산시 단원구 신당안길 58,37.23515471945408,126.61456884500545,경기,안산시,단원구
쉼,카페,CE7,충남 당진시 석문면 교로리 140,충남 당진시 석문면 석문해안로 159,37.03623926667547,126.54039845732818,충남,당진시,석문면
오솔길,카페,CE7,경기 화성시 서신면 제부리 26,경기 화성시 서신면 제부말길 82,37.1691367762389,126.62549723553,경기,화성시,서신면
용이랑백호랑펜션,숙박,AD5,경기 안산시 단원구 대부남동 600-49,경기 안산시 단원구 강거래2길 6,37.20203689706872,126.56734624011122,경기,안산시,단원구
달봉이네슈퍼펜션,숙박,AD5,경기 안산시 단원구 대부남동 592-7,경기 안산시 단원구 강거래5길 1,37.2011457351289,126.566598882342,경기,안산시,단원구
뮤지컬펜션,숙박,AD5,경기 안산시 단원구 대부남동 3-368,경기 안산시 단원구 부흥로 287-112,37.2226808887003,126.605325494566,경기,안산시,단원구
미르펜션,숙박,AD5,경기 안산시 단원구 대부남동 182,경기 안산시 단원구 중부흥2길 42-7,37.2295245282105,126.592881101499,경기,안산시,단원구
바다랑포도펜션,숙박,AD5,경기 안산시 단원구 선감동 62,경기 안산시 단원구 선감로 258-7,37.216079322109415,126.63905987251994,경기,안산시,단원구
스테이독펜션,숙박,AD5,인천 옹진군 영흥면 선재리 499-3,인천 옹진군 영흥면 선재로 264,37.25055587150059,126.52182525710788,인천,옹진군,영흥면
로그인풀빌라,숙박,AD5,경기 안산시 단원구 대부남동 7-263,경기 안산시 단원구 소득길 97-18,37.21394040373166,126.60305923466878,경기,안산시,단원구
모세하우스,숙박,AD5,경기 화성시 서신면 제부리 10-8,경기 화성시 서신면 해안길442번길 38-13,37.1721404674313,126.625081561345,경기,화성시,서신면
멍라밸,숙박,AD5,경기 안산시 단원구 대부남동 1072-71,경기 안산시 단원구 대남로164번길 2,37.229704437336,126.580403772549,경기,안산시,단원구
정란 독채펜션,숙박,AD5,경기 안산시 단원구 대부남동 3-551,경기 안산시 단원구 부흥로 297,37.2195174389448,126.606171219479,경기,안산시,단원구
제네시스펜션,숙박,AD5,경기 안산시 단원구 선감동 694-6,경기 안산시 단원구 참살이4길 19-4,37.23196490288169,126.62605102490055,경기,안산시,단원구
솔치펜션,숙박,AD5,경기 안산시 단원구 대부남동 1072-83,경기 안산시 단원구 대남로 182-13,37.22853449722389,126.57750643660802,경기,안산시,단원구
카페타이타닉,카페,CE7,경기 화성시 서신면 제부리 290-3,경기 화성시 서신면 해안길 350,37.1722089902709,126.617203825449,경기,화성시,서신면
힐링캠프장펜션,숙박,AD5,경기 화성시 서신면 제부리 190-89,경기 화성시 서신면 해안길 250-11,37.1636769764253,126.61917432775,경기,화성시,서신면
달과별,카페,CE7,경기 화성시 서신면 제부리 190-64,경기 화성시 서신면 해안길 288-1,37.1668346937063,126.617629503641,경기,화성시,서신면
